Temperature dependence at Gamma (eV)
Band: 0
     0.0   -1.03837113
   300.0   -1.12165362
Band: 1
     0.0    0.10909670
   300.0    0.14831581
Band: 2
     0.0    0.10909670
   300.0    0.14831581
Band: 3
     0.0    0.10909670
   300.0    0.14831581
Band: 4
     0.0   -0.02154198
   300.0   -0.02623944
Band: 5
     0.0    0.07833865
   300.0    0.10098425
Band: 6
     0.0    0.06232061
   300.0    0.07736628
Band: 7
     0.0   -0.01326489
   300.0   -0.01924891
